label,sms
ham,That's the way you should stay oh.
ham,Oh you got many responsibilities.
ham,In that case I guess I'll see you at campus lodge
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
ham,"\Im on gloucesterroad what are uup to later?\"""""
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
ham,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
ham,MMM ... Fuck .... Merry Christmas to me
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
ham,Maybe you should find something else to do instead???
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
ham,Did you get any gift? This year i didnt get anything. So bad
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
ham,Love you aathi..love u lot..
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
ham,"Sorry, I'll call later"
ham,What's nannys address?
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
ham,Ya very nice. . .be ready on thursday
ham,There are many company. Tell me the language.
ham,The wine is flowing and i'm i have nevering..
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
ham,So what do you guys do.
ham,K.:)do it at evening da:)urgent:)
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
ham,Yeah get the unlimited
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
ham,You still coming tonight?
ham,How much u trying to get?
ham,Kent vale lor... ÌÏ wait 4 me there ar?
ham,But if she.s drinkin i'm ok.
ham,Do you hide anythiing or keeping distance from me
spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML"
ham,Still work going on:)it is very small house.
ham,That day you asked about anand number. Why:-)
ham,Webpage s not available!
ham,My sister going to earn more than me da.
ham,You are right. Meanwhile how's project twins comin up
ham,on hen night. Going with a swing
ham,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
ham,"Yun ah.the ubi one say if Ì_ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ì¬n"
ham,"I'll see, but prolly yeah"
ham,Double eviction this week - Spiral and Michael and good riddance to them!
ham,I'm leaving my house now...
spam,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X"
ham,Why nothing. Ok anyway give me treat
ham,Hope you are having a great day.
ham,Mum not going robinson already.
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
ham,Yup ok...
ham,Hi msg me:)i'm in office..
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
ham,"Hiya, probably coming home * weekend after next"
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham,"How long before you get reply, just defer admission til next semester"
ham,Yeah confirmed for you staying at  that weekend
ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
ham,"&lt;#&gt; , that's all? Guess that's easy enough"
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )"
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay."
ham,Pls help me tell Ashley that i cant find her number oh
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
ham,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
ham,Ha ha cool cool chikku chikku:-):-DB-)
ham,Boooo you always work. Just quit.
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham,Oh:)as usual vijay film or its different?
ham,Hi good mornin.. Thanku wish u d same..
ham,My battery is low babe
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
ham,Do you like Italian food?
ham,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
ham,Not directly behind... Abt 4 rows behind Ì_...
ham,U know we watchin at lido?
ham,Hui xin is in da lib.
ham,U attend ur driving lesson how many times a wk n which day?
ham,Please ask mummy to call father
ham,And of course you should make a stink!
ham,They just talking thats it de. They wont any other.
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
ham,What Today-sunday..sunday is holiday..so no work..
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
ham,.Please charge my mobile when you get up in morning.
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
ham,Carlos'll be here in a minute if you still need to buy
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
ham,"Yup, no need. I'll jus wait 4 e rain 2 stop."
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 
ham,Ill call you evening ill some ideas.
ham,Yupz... I've oredi booked slots 4 my weekends liao... 
ham,Sounds great! Im going to sleep now. Have a good night!
ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? 
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
ham,Wat time u finish ur lect today?
ham,"Sir, I am waiting for your mail."
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
ham,"Received, understood n acted upon!"
ham,"Evening * v good if somewhat event laden. Will fill you in, don't you worry Û_ Head * ok but throat * wrecked. See you at six then!"
ham,Just finished eating. Got u a plate. NOT leftovers this time.
ham,Even if he my friend he is a priest call him now
ham,Wat time do u wan 2 meet me later?
